company,disease_class,compound,mw,clogp,arom,hba,hbd,rtb,psa,bpka,apka
ACTAVIS LABORATORIES UT INC,"C23 Pathological Conditions, Signs and Symptoms",CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS LABORATORIES UT INC,C01 Infections,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C06 Digestive System Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C11 Eye Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,G08 Reproductive and Urinary Physiological Phenomena,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C05 Musculoskeletal Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C14 Cardiovascular Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,"C23 Pathological Conditions, Signs and Symptoms",ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,F03 Mental Disorders,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C04 Neoplasms,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C20 Immune System Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C12 Male Urogenital Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C10 Nervous System Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C12 Male Urogenital Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C08 Respiratory Tract Diseases,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS LABORATORIES UT INC,C18 Nutritional and Metabolic Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C17 Skin and Connective Tissue Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C13 Female Urogenital Diseases and Pregnancy Complications,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C10 Nervous System Diseases,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS LABORATORIES UT INC,C04 Neoplasms,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C25 Chemically-Induced Disorders,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C26 Wounds and Injuries,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C04 Neoplasms,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C14 Cardiovascular Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C06 Digestive System Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C01 Infections,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS LABORATORIES UT INC,C01 Infections,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C10 Nervous System Diseases,BUTALBITAL,224.26,1.59,0,3,2,4,75.27,,7.48
ACTAVIS LABORATORIES UT INC,C08 Respiratory Tract Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C10 Nervous System Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C10 Nervous System Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C14 Cardiovascular Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,"C23 Pathological Conditions, Signs and Symptoms",NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
ACTAVIS LABORATORIES UT INC,C05 Musculoskeletal Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,F03 Mental Disorders,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C18 Nutritional and Metabolic Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,C07 Stomatognathic Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
ACTAVIS LABORATORIES UT INC,"C23 Pathological Conditions, Signs and Symptoms",CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C15 Hemic and Lymphatic Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS LABORATORIES UT INC,C17 Skin and Connective Tissue Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
ACTAVIS MID ATLANTIC LLC,C08 Respiratory Tract Diseases,FEXOFENADINE HYDROCHLORIDE,501.67,2.94,3,4,3,10,81,9.01,4.04
ACTAVIS MID ATLANTIC LLC,C05 Musculoskeletal Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C08 Respiratory Tract Diseases,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS MID ATLANTIC LLC,C08 Respiratory Tract Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C10 Nervous System Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C12 Male Urogenital Diseases,NITROFURANTOIN,238.16,-0.22,1,6,1,3,118.05,,8.23
ACTAVIS MID ATLANTIC LLC,C01 Infections,NITROFURANTOIN,238.16,-0.22,1,6,1,3,118.05,,8.23
ACTAVIS MID ATLANTIC LLC,"C23 Pathological Conditions, Signs and Symptoms",PROMETHAZINE HYDROCHLORIDE,284.43,4.29,2,3,0,3,6.48,9.05,
ACTAVIS MID ATLANTIC LLC,"C23 Pathological Conditions, Signs and Symptoms",IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C10 Nervous System Diseases,PROMETHAZINE HYDROCHLORIDE,284.43,4.29,2,3,0,3,6.48,9.05,
ACTAVIS MID ATLANTIC LLC,C20 Immune System Diseases,PROMETHAZINE HYDROCHLORIDE,284.43,4.29,2,3,0,3,6.48,9.05,
ACTAVIS MID ATLANTIC LLC,"C23 Pathological Conditions, Signs and Symptoms",CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS MID ATLANTIC LLC,C13 Female Urogenital Diseases and Pregnancy Complications,PROMETHAZINE HYDROCHLORIDE,284.43,4.29,2,3,0,3,6.48,9.05,
ACTAVIS MID ATLANTIC LLC,C10 Nervous System Diseases,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS MID ATLANTIC LLC,C01 Infections,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
ACTAVIS MID ATLANTIC LLC,"C23 Pathological Conditions, Signs and Symptoms",LACTULOSE,342.3,-4.53,0,11,8,5,189.53,,10.28
ACTAVIS MID ATLANTIC LLC,C18 Nutritional and Metabolic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C17 Skin and Connective Tissue Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C06 Digestive System Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C01 Infections,ACYCLOVIR,225.21,-0.56,2,8,3,4,119.31,1.01,11.58
ACTAVIS MID ATLANTIC LLC,C10 Nervous System Diseases,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C25 Chemically-Induced Disorders,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C15 Hemic and Lymphatic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C25 Chemically-Induced Disorders,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,C10 Nervous System Diseases,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,C01 Infections,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C15 Hemic and Lymphatic Diseases,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,C01 Infections,GRISEOFULVIN,352.77,2.17,1,6,0,3,71.06,,
ACTAVIS MID ATLANTIC LLC,F01 Behavior and Behavior Mechanisms,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,F03 Mental Disorders,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,"C23 Pathological Conditions, Signs and Symptoms",HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C04 Neoplasms,LEVETIRACETAM,170.21,-0.59,0,2,1,3,63.4,,
ACTAVIS MID ATLANTIC LLC,C07 Stomatognathic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C05 Musculoskeletal Diseases,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C01 Infections,RANITIDINE HYDROCHLORIDE,314.41,0.99,1,7,2,10,83.58,7.8,
ACTAVIS MID ATLANTIC LLC,C13 Female Urogenital Diseases and Pregnancy Complications,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",LACTULOSE,342.3,-4.53,0,11,8,5,189.53,,10.28
ACTAVIS MID ATLANTIC LLC,C26 Wounds and Injuries,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C06 Digestive System Diseases,LACTULOSE,342.3,-4.53,0,11,8,5,189.53,,10.28
ACTAVIS MID ATLANTIC LLC,C13 Female Urogenital Diseases and Pregnancy Complications,LACTULOSE,342.3,-4.53,0,11,8,5,189.53,,10.28
ACTAVIS MID ATLANTIC LLC,C11 Eye Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C26 Wounds and Injuries,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C14 Cardiovascular Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C04 Neoplasms,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,F03 Mental Disorders,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC,C14 Cardiovascular Diseases,PHENYLEPHRINE HYDROCHLORIDE,167.21,-0.07,1,3,3,3,52.49,9.69,9.07
ACTAVIS MID ATLANTIC LLC,C11 Eye Diseases,PHENYLEPHRINE HYDROCHLORIDE,167.21,-0.07,1,3,3,3,52.49,9.69,9.07
ACTAVIS MID ATLANTIC LLC,C01 Infections,PHENYLEPHRINE HYDROCHLORIDE,167.21,-0.07,1,3,3,3,52.49,9.69,9.07
ACTAVIS MID ATLANTIC LLC,C08 Respiratory Tract Diseases,PHENYLEPHRINE HYDROCHLORIDE,167.21,-0.07,1,3,3,3,52.49,9.69,9.07
ACTAVIS MID ATLANTIC LLC,C06 Digestive System Diseases,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
ACTAVIS MID ATLANTIC LLC,C04 Neoplasms,PHENYLEPHRINE HYDROCHLORIDE,167.21,-0.07,1,3,3,3,52.49,9.69,9.07
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C26 Wounds and Injuries,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,C01 Infections,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
ACTAVIS TOTOWA LLC,F03 Mental Disorders,DESIPRAMINE HYDROCHLORIDE,266.39,3.9,2,2,1,4,15.27,10.02,
ACTAVIS TOTOWA LLC,C04 Neoplasms,PANTOPRAZOLE SODIUM,383.38,2.18,3,6,1,7,86.33,3.55,9.54
ACTAVIS TOTOWA LLC,C19 Endocrine System Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACTAVIS TOTOWA LLC,C04 Neoplasms,DESIPRAMINE HYDROCHLORIDE,266.39,3.9,2,2,1,4,15.27,10.02,
ACTAVIS TOTOWA LLC,C06 Digestive System Diseases,PANTOPRAZOLE SODIUM,383.38,2.18,3,6,1,7,86.33,3.55,9.54
ACTAVIS TOTOWA LLC,C10 Nervous System Diseases,REPAGLINIDE,452.6,3.95,2,4,2,10,78.87,4.82,3.68
ACTAVIS TOTOWA LLC,C04 Neoplasms,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACTAVIS TOTOWA LLC,C12 Male Urogenital Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACTAVIS TOTOWA LLC,C17 Skin and Connective Tissue Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACTAVIS TOTOWA LLC,"C23 Pathological Conditions, Signs and Symptoms",DESIPRAMINE HYDROCHLORIDE,266.39,3.9,2,2,1,4,15.27,10.02,
ACTAVIS TOTOWA LLC,C11 Eye Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
ACTAVIS TOTOWA LLC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",PANTOPRAZOLE SODIUM,383.38,2.18,3,6,1,7,86.33,3.55,9.54
ACTAVIS TOTOWA LLC,C18 Nutritional and Metabolic Diseases,REPAGLINIDE,452.6,3.95,2,4,2,10,78.87,4.82,3.68
ACTELION PHARMACEUTICALS LTD,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C01 Infections,MIGLUSTAT,219.28,-1.18,0,5,4,4,84.16,8.49,12.9
ACTELION PHARMACEUTICALS LTD,C08 Respiratory Tract Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C14 Cardiovascular Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C11 Eye Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C06 Digestive System Diseases,MIGLUSTAT,219.28,-1.18,0,5,4,4,84.16,8.49,12.9
ACTELION PHARMACEUTICALS LTD,C17 Skin and Connective Tissue Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C04 Neoplasms,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C10 Nervous System Diseases,MIGLUSTAT,219.28,-1.18,0,5,4,4,84.16,8.49,12.9
ACTELION PHARMACEUTICALS LTD,"C23 Pathological Conditions, Signs and Symptoms",BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C06 Digestive System Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C10 Nervous System Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ACTELION PHARMACEUTICALS LTD,C18 Nutritional and Metabolic Diseases,BOSENTAN,551.63,4.94,4,10,2,10,145.65,0.57,5.8
ADARE PHARMACEUTICALS INC,F03 Mental Disorders,DEXMETHYLPHENIDATE HYDROCHLORIDE,233.31,2.25,1,3,1,3,38.33,9.09,
AILEX PHARMACEUTICALS LLC,C12 Male Urogenital Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C06 Digestive System Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,"C23 Pathological Conditions, Signs and Symptoms",METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C04 Neoplasms,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C01 Infections,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C11 Eye Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C18 Nutritional and Metabolic Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C07 Stomatognathic Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C17 Skin and Connective Tissue Diseases,CROMOLYN SODIUM,468.37,1.48,4,9,3,8,173.71,,1.55
AILEX PHARMACEUTICALS LLC,C13 Female Urogenital Diseases and Pregnancy Complications,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C17 Skin and Connective Tissue Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
AILEX PHARMACEUTICALS LLC,C04 Neoplasms,BISMUTH SUBSALICYLATE,362.09,,,,,,,,
AILEX PHARMACEUTICALS LLC,C12 Male Urogenital Diseases,CROMOLYN SODIUM,468.37,1.48,4,9,3,8,173.71,,1.55
AILEX PHARMACEUTICALS LLC,C08 Respiratory Tract Diseases,CROMOLYN SODIUM,468.37,1.48,4,9,3,8,173.71,,1.55
AIZANT DRUG RESEARCH SOLUTIONS PRIVATE LTD,C14 Cardiovascular Diseases,ALBUTEROL SULFATE,239.31,0.34,1,4,4,4,72.72,9.4,10.12
AIZANT DRUG RESEARCH SOLUTIONS PRIVATE LTD,"C23 Pathological Conditions, Signs and Symptoms",ALBUTEROL SULFATE,239.31,0.34,1,4,4,4,72.72,9.4,10.12
AIZANT DRUG RESEARCH SOLUTIONS PRIVATE LTD,C08 Respiratory Tract Diseases,ALBUTEROL SULFATE,239.31,0.34,1,4,4,4,72.72,9.4,10.12
AJANTA PHARMA LTD,C01 Infections,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,F03 Mental Disorders,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C13 Female Urogenital Diseases and Pregnancy Complications,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,C14 Cardiovascular Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C08 Respiratory Tract Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C04 Neoplasms,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,"C23 Pathological Conditions, Signs and Symptoms",CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C01 Infections,OMEPRAZOLE,345.42,2.43,3,5,1,5,77.1,4.77,9.68
AJANTA PHARMA LTD,C06 Digestive System Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C08 Respiratory Tract Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,"C23 Pathological Conditions, Signs and Symptoms",LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,C04 Neoplasms,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C26 Wounds and Injuries,OMEPRAZOLE,345.42,2.43,3,5,1,5,77.1,4.77,9.68
AJANTA PHARMA LTD,F01 Behavior and Behavior Mechanisms,DULOXETINE HYDROCHLORIDE,297.42,4.2,3,3,1,6,21.26,9.7,
AJANTA PHARMA LTD,F01 Behavior and Behavior Mechanisms,RISPERIDONE,410.49,2.63,3,6,0,4,64.16,8.76,
AJANTA PHARMA LTD,C01 Infections,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C18 Nutritional and Metabolic Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C07 Stomatognathic Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C05 Musculoskeletal Diseases,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,C18 Nutritional and Metabolic Diseases,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,C04 Neoplasms,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,C06 Digestive System Diseases,LANSOPRAZOLE,369.37,3.03,3,4,1,5,67.87,4.16,9.35
AJANTA PHARMA LTD,F03 Mental Disorders,OMEPRAZOLE,345.42,2.43,3,5,1,5,77.1,4.77,9.68
AJANTA PHARMA LTD,C19 Endocrine System Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C10 Nervous System Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
AJANTA PHARMA LTD,C04 Neoplasms,OMEPRAZOLE,345.42,2.43,3,5,1,5,77.1,4.77,9.68
AJANTA PHARMA LTD,C17 Skin and Connective Tissue Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C05 Musculoskeletal Diseases,OMEPRAZOLE,345.42,2.43,3,5,1,5,77.1,4.77,9.68
AJANTA PHARMA LTD,C06 Digestive System Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
AJANTA PHARMA LTD,C10 Nervous System Diseases,RANOLAZINE,427.55,2.83,2,6,2,9,74.27,6.77,13.6
AJANTA PHARMA LTD,C04 Neoplasms,VORICONAZOLE,349.32,1.82,3,6,1,5,76.72,2.01,12.7
AJANTA PHARMA LTD,C15 Hemic and Lymphatic Diseases,VORICONAZOLE,349.32,1.82,3,6,1,5,76.72,2.01,12.7
AJANTA PHARMA LTD,C04 Neoplasms,MEMANTINE HYDROCHLORIDE,179.31,2.07,0,1,1,0,26.02,10.7,
AJANTA PHARMA LTD,F01 Behavior and Behavior Mechanisms,MEMANTINE HYDROCHLORIDE,179.31,2.07,0,1,1,0,26.02,10.7,
